,last_scraped,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,property_type,room_type,bathrooms_text,price,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,id,host_id,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_90,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_location,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
5504,2024-09-28,Eirik,2021-05-14,"Oslo, Norway",within a few hours,100%,33%,f,t,f,Entire rental unit,Entire home/apt,1 bath,"$2,500.00",t,2024-09-28,2023-08-08,2024-08-01,no reviews,f,924437701463859754,401559381,1.0,1.0,3.0,1.0,1.0,2.0,3.0,185.9,3.0,3.0,187.4,188.8,3.0,189.2,25,85,4.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.29
5505,2024-09-28,Hanna Solbue,2015-06-29,"Oslo, Norway",within a day,100%,58%,t,t,t,Entire condo,Entire home/apt,1 bath,"$1,129.00",t,2024-09-28,2023-07-14,2024-08-25,no reviews,f,924438190943630502,37074582,1.0,1.0,3.0,1.0,1.0,2.0,2.0,7.0,2.0,2.0,7.0,7.0,2.0,7.0,8,27,15.0,10.0,0.0,5.0,5.0,5.0,5.0,4.87,1.0,0.0,0.0,1.02
5506,2024-09-28,Hanne Vaadal,2018-01-16,"Kongsberg, Norway",within an hour,100%,100%,t,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,410.00",t,2024-09-28,2023-07-03,2024-09-23,no reviews,t,924445932233761590,168201152,1.3,1.4,4.0,1.0,2.0,2.0,2.0,185.9,2.0,2.0,187.4,188.8,2.0,189.2,9,56,7.2,3.3,0.3,4.87,4.8,4.84,4.61,4.9,1.0,0.0,0.0,1.0
5507,2024-09-28,Rehan,2016-03-17,"Oslo, Norway",within an hour,100%,98%,t,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,329.00",t,2024-09-28,2023-08-08,2024-09-23,no reviews,f,924449725186048399,63379471,1.0,1.0,4.0,1.0,2.0,2.0,3.0,60.0,2.0,3.0,60.0,60.0,3.0,60.0,8,38,7.2,3.3,0.3,4.98,4.97,4.93,4.84,4.95,1.0,0.0,0.0,1.0
5508,2024-09-28,Kristian,2014-10-01,"Oslo, Norway",within a few hours,100%,50%,f,t,f,Entire home,Entire home/apt,1 bath,"$3,914.00",t,2024-09-28,never,no reviews,no reviews,f,924521229315962151,22016932,2.0,2.0,5.0,1.0,3.0,1.2,2.1,25.0,5.0,5.0,25.0,25.0,5.0,25.0,7,13,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,1.0,0.0,0.0,1.0
5509,2024-09-28,Ingrid,2023-06-29,"Oslo, Norway",within a day,100%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$0.00,t,2024-09-28,2023-09-17,2023-11-12,no reviews,t,924545884493562990,522693897,1.0,1.0,2.0,1.0,1.0,0.0,2.0,30.0,2.0,2.0,30.0,30.0,2.0,30.0,0,0,4.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.32
5510,2024-09-28,Terje,2012-02-24,"Oslo, Norway",within a day,100%,95%,t,t,t,Entire rental unit,Entire home/apt,1 bath,$0.00,t,2024-09-28,2024-01-20,2024-01-20,no reviews,t,924556077847324482,1801942,3.0,3.0,4.0,1.0,3.0,0.0,2.0,365.0,2.0,2.0,365.0,365.0,2.0,365.0,0,0,1.0,1.0,0.0,5.0,5.0,5.0,4.0,5.0,1.0,0.0,0.0,0.12
5511,2024-09-28,Flor De Maria Elisabeth,2016-10-18,"Oslo, Norway",within a few hours,100%,88%,t,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,800.00",t,2024-09-28,2023-07-31,2024-08-21,no reviews,f,924562303091885809,100136800,1.0,1.0,5.0,1.0,2.0,2.0,2.0,185.9,2.0,2.0,187.4,188.8,2.0,189.2,8,64,25.0,15.0,0.0,4.92,4.84,4.68,4.76,4.8,1.0,0.0,0.0,1.76
5512,2024-09-28,Gael,2015-07-01,"Oslo, Norway",within an hour,100%,100%,t,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,049.00",t,2024-09-28,2023-08-03,2024-09-01,no reviews,f,924593771310799989,37247932,1.0,1.0,4.0,1.0,1.0,2.0,2.0,185.9,2.0,4.0,187.4,188.8,2.1,189.2,0,29,10.0,6.0,1.0,4.8,4.7,4.8,5.0,4.9,1.0,0.0,0.0,0.71
5513,2024-09-28,Rikard,2023-06-29,10,within a day,100%,0%,f,f,t,Entire rental unit,Entire home/apt,1 bath,"$1,286.00",t,2024-09-28,never,no reviews,no reviews,f,924600694774142036,522743868,1.0,1.0,5.0,1.0,2.0,1.2,1.0,7.0,1.0,1.0,7.0,7.0,1.0,7.0,0,0,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,1.0,0.0,0.0,0.71
5514,2024-09-28,Frida Christina,2013-06-02,"Oslo, Norway",within an hour,100%,93%,t,t,t,Entire condo,Entire home/apt,1 bath,"$2,150.00",t,2024-09-28,2023-08-29,2023-08-29,no reviews,f,924615148062173365,6702478,3.0,3.0,4.0,1.0,3.0,3.0,2.0,7.0,1.0,2.0,7.0,7.0,2.0,7.0,18,48,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.08
5515,2024-09-28,Kaja,2014-09-16,"Oslo, Norway",a few days or more,0%,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,130.00",t,2024-09-28,never,no reviews,no reviews,f,924620134525044880,21399442,1.0,2.0,2.0,1.0,0.0,1.0,2.1,28.0,5.0,5.0,28.0,28.0,5.0,28.0,29,89,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,1.0,0.0,0.0,0.08
5516,2024-09-28,Tore,2013-06-21,"Oslo, Norway",within a day,100%,100%,f,t,t,Entire rental unit,Entire home/apt,2 baths,"$2,000.00",t,2024-09-28,2024-07-23,2024-09-17,no reviews,f,924651053378976025,7040147,1.0,1.0,4.0,1.0,2.0,2.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,0,0,2.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.88
5517,2024-09-28,Mari Korsan,2017-04-04,"Oslo, Norway",within a few hours,100%,100%,f,t,f,Entire rental unit,Entire home/apt,1 bath,$0.00,t,2024-09-28,never,no reviews,no reviews,f,924659973480650190,124192079,1.0,1.0,2.0,1.0,0.0,0.0,2.0,365.0,2.0,2.0,365.0,365.0,2.0,365.0,0,0,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,1.0,0.0,0.0,0.88
5518,2024-09-28,Slavisa,2018-04-12,"Oslo, Norway",within an hour,100%,95%,t,t,t,Entire rental unit,Entire home/apt,1 bath,$800.00,t,2024-09-28,2023-08-07,2024-09-21,no reviews,f,924674467706453497,183923689,1.0,1.0,3.0,1.0,1.0,1.0,1.0,185.9,1.0,1.0,187.4,188.8,1.0,189.2,8,53,8.0,7.0,2.0,4.88,4.88,4.75,4.88,4.88,1.0,0.0,0.0,0.57
5519,2024-09-28,Ihna,2014-08-22,"Oslo, Norway",within an hour,100%,92%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,100.00",t,2024-09-28,2023-08-06,2024-08-26,no reviews,f,924686930769441974,20384199,1.0,1.0,4.0,1.0,1.0,2.0,2.0,30.0,2.0,2.0,187.4,188.8,2.0,189.2,7,10,12.0,10.0,0.0,5.0,5.0,5.0,4.83,5.0,1.0,0.0,0.0,0.86
5520,2024-09-28,Mathilde,2016-08-25,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire condo,Entire home/apt,1 bath,$996.00,t,2024-09-28,2023-07-27,2024-09-01,no reviews,f,924704539409347912,91867008,1.0,2.0,4.0,1.0,2.0,2.0,3.0,185.9,1.0,3.0,187.4,188.8,2.9,189.2,15,65,26.0,17.0,1.0,4.92,4.96,4.85,4.85,4.88,1.0,0.0,0.0,1.81
5521,2024-09-28,Linn,2014-03-18,"Oslo, Norway",within a few hours,100%,31%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,200.00",t,2024-09-28,2023-10-02,2024-08-19,no reviews,f,924725129182072021,13276324,1.0,1.0,4.0,1.0,1.0,1.0,2.0,30.0,2.0,2.0,30.0,30.0,2.0,30.0,28,88,5.0,5.0,0.0,4.6,4.8,4.6,5.0,5.0,1.0,0.0,0.0,0.41
5522,2024-09-28,Emil André,2015-02-13,"Oslo, Norway",within an hour,100%,68%,f,t,t,Private room in rental unit,Private room,1 shared bath,$600.00,t,2024-09-28,2023-07-30,2024-08-25,no reviews,f,924742573805944656,27691232,2.0,2.0,5.0,1.0,2.0,1.2,1.0,185.9,1.0,1.0,187.4,188.8,1.0,189.2,14,42,13.0,4.0,0.0,4.92,4.69,4.85,4.85,4.62,1.0,0.0,0.0,0.91
5523,2024-09-28,Håkon,2014-06-25,"Oslo, Norway",within a day,100%,77%,t,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,200.00",t,2024-09-28,2023-07-20,2024-08-21,no reviews,f,925029030532910952,17263780,1.0,1.0,4.0,1.0,2.0,2.0,3.0,27.0,3.0,3.0,27.0,27.0,3.0,27.0,2,13,25.0,3.3,0.0,5.0,5.0,4.8,4.96,5.0,1.0,0.0,0.0,1.72
5524,2024-09-28,Øivind,2017-01-04,"Oslo, Norway",within a few hours,100%,100%,t,t,t,Entire rental unit,Entire home/apt,1 bath,$941.00,t,2024-09-28,2023-07-07,2024-09-24,no reviews,f,925034085883830639,109871097,1.0,1.0,4.0,1.0,0.0,2.0,1.0,30.0,1.0,1.0,30.0,30.0,1.0,30.0,8,38,7.2,3.3,0.3,4.89,4.95,4.82,4.95,4.95,1.0,0.0,0.0,3.73
5525,2024-09-28,Christine,2014-06-09,"Oslo, Norway",within a day,100%,26%,f,t,t,Entire condo,Entire home/apt,1.5 baths,"$2,800.00",t,2024-09-28,2024-05-05,2024-09-22,no reviews,f,925108285923825700,16565473,2.0,3.0,7.0,1.0,3.0,1.2,2.0,365.0,2.0,2.0,365.0,365.0,2.0,365.0,1,40,3.0,3.0,1.0,4.67,5.0,4.33,5.0,4.0,1.0,0.0,0.0,0.61
5526,2024-09-28,Esra,2014-03-12,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$2,190.00",t,2024-09-28,2023-08-12,2023-08-12,no reviews,f,925130955072581700,13055451,1.0,2.0,3.0,1.0,1.0,1.0,2.0,365.0,2.0,2.0,365.0,365.0,2.0,365.0,0,0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.07
5527,2024-09-28,Guro,2016-06-23,"Oslo, Norway",a few days or more,0%,29%,f,t,f,Entire home,Entire home/apt,2.5 baths,"$1,600.00",t,2024-09-28,2023-07-20,2023-08-14,no reviews,f,925218889674191704,79434267,2.0,2.0,5.0,1.0,3.0,1.2,3.0,365.0,3.0,3.0,365.0,365.0,3.0,365.0,7,7,4.0,0.0,0.0,5.0,4.75,4.75,5.0,4.25,1.0,0.0,0.0,0.27
5528,2024-09-28,Maria Z.,2018-06-26,"Oslo, Norway",a few days or more,20%,4%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$950.00,t,2024-09-28,2023-08-02,2023-09-10,no reviews,f,925328785794882905,198135038,1.0,2.0,2.0,1.0,1.0,1.0,2.0,7.0,2.0,2.0,7.0,7.0,2.0,7.0,29,89,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.14
5529,2024-09-28,Pernille,2021-01-10,"Oslo, Norway",within an hour,67%,47%,f,t,f,Entire condo,Entire home/apt,1 bath,"$1,314.00",t,2024-09-28,2024-05-29,2024-09-06,no reviews,f,925354917692301736,383985603,1.0,1.0,2.0,1.0,1.0,0.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,17,36,4.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.98
5530,2024-09-28,Monika,2014-06-23,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire home,Entire home/apt,1 bath,$0.00,t,2024-09-28,2023-08-01,2023-08-01,no reviews,f,925393456273490637,17137317,1.0,1.0,4.0,1.0,3.0,0.0,2.1,20.0,6.0,6.0,20.0,20.0,2.4,20.0,0,0,1.0,0.0,0.0,5.0,5.0,4.0,5.0,4.0,1.0,0.0,0.0,0.07
5531,2024-09-28,Helle,2023-03-14,"Oslo, Norway",within a few hours,100%,71%,t,t,f,Entire rental unit,Entire home/apt,1 bath,"$1,271.00",t,2024-09-28,2023-07-09,2024-08-11,no reviews,f,925397954225893121,505425416,1.0,1.0,3.0,1.0,1.0,1.0,2.0,185.9,2.0,2.0,187.4,188.8,2.0,189.2,8,29,16.0,9.0,0.0,4.81,4.88,4.75,4.88,4.88,1.0,0.0,0.0,1.07
5532,2024-09-28,Fredrik,2023-06-29,"Oslo, Norway",within a day,100%,54%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,300.00",t,2024-09-28,2023-08-13,2024-07-30,no reviews,f,925475364708802889,522794399,1.0,1.0,2.0,1.0,1.0,1.0,4.0,90.0,4.0,4.0,90.0,90.0,4.0,90.0,11,45,4.0,3.0,0.0,5.0,5.0,5.0,4.75,4.75,1.0,0.0,0.0,0.29
5533,2024-09-28,Milo,2017-05-31,"Oslo, Norway",within an hour,100%,50%,t,t,f,Entire rental unit,Entire home/apt,1 bath,$0.00,t,2024-09-28,2023-07-03,2023-09-20,no reviews,f,925486504082864647,132839985,1.0,1.0,4.0,1.0,1.0,0.0,2.1,16.0,1.0,2.7,16.0,16.0,2.4,16.0,0,0,10.0,0.0,0.0,4.8,4.7,4.8,4.6,4.9,1.0,0.0,0.0,0.66
5534,2024-09-28,Marianne,2014-12-25,"Kongsberg, Norway",within an hour,100%,99%,f,t,t,Private room in rental unit,Private room,1 shared bath,$500.00,t,2024-09-28,2023-07-21,2024-09-23,no reviews,t,925683102480392024,25194758,3.0,1.4,2.0,1.0,1.0,1.0,1.0,185.9,2.0,2.0,187.4,188.8,2.0,189.2,22,82,7.2,3.3,0.3,4.9,4.78,4.72,4.87,4.75,1.0,0.0,0.0,1.0
5535,2024-09-28,Mari,2013-10-23,"Oslo, Norway",within a day,100%,0%,f,t,t,Entire rental unit,Entire home/apt,Half-bath,"$1,800.00",t,2024-09-28,2023-08-11,2023-08-11,no reviews,f,925761439652030577,9602395,2.0,2.0,4.0,1.0,1.0,1.0,2.1,14.0,2.3,7.0,14.0,14.0,2.4,14.0,21,77,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.07
5536,2024-09-28,Marte,2016-09-05,"Oslo, Norway",within a day,100%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$0.00,t,2024-09-28,2023-07-20,2024-08-01,no reviews,f,925769491019729376,93699237,1.0,1.0,2.0,1.0,1.0,0.0,4.0,365.0,5.0,5.0,365.0,365.0,5.0,365.0,0,0,5.0,1.0,0.0,4.8,5.0,5.0,5.0,4.8,1.0,0.0,0.0,0.34
5537,2024-09-28,Henny C.,2014-06-29,"Oslo, Norway",within an hour,100%,88%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$2,400.00",t,2024-09-28,2023-07-06,2024-09-01,no reviews,f,925776631699685056,17407989,2.0,3.0,4.0,1.0,2.0,2.0,2.0,60.0,2.0,2.0,60.0,60.0,2.0,60.0,21,81,30.0,3.3,2.0,4.83,4.87,4.7,4.83,4.93,1.0,0.0,0.0,2.0
5538,2024-09-28,Henrik,2017-08-20,"Oslo, Norway",within a day,100%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$0.00,t,2024-09-28,2024-08-01,2024-08-01,no reviews,f,925852275656089631,146872768,1.0,2.0,3.0,1.0,1.0,0.0,4.0,14.0,4.0,4.0,14.0,14.0,4.0,14.0,0,0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.51
5539,2024-09-28,Qum,2023-07-01,10,within a few hours,90%,79%,f,f,t,Private room in rental unit,Private room,1 bath,$457.00,t,2024-09-28,2023-12-14,2024-09-02,no reviews,f,925903752490083858,523051845,2.0,2.0,1.0,1.0,1.0,1.0,2.0,365.0,2.0,2.0,365.0,365.0,2.0,365.0,29,89,3.0,3.0,1.0,4.9,4.9,3.67,4.33,4.9,1.0,0.0,0.0,0.31
5540,2024-09-28,Roger,2023-06-20,"Oslo, Norway",within a day,100%,69%,f,t,f,Entire rental unit,Entire home/apt,1 bath,"$1,850.00",t,2024-09-28,2023-08-02,2024-09-22,no reviews,f,925927082361993757,521015603,1.0,1.0,5.0,1.0,2.0,3.0,4.0,30.0,4.0,4.0,30.0,30.0,4.0,30.0,22,82,9.0,5.0,1.0,4.89,4.89,4.78,4.89,5.0,1.0,0.0,0.0,0.64
5541,2024-09-28,Per,2019-09-16,10,within an hour,100%,75%,f,t,f,Entire condo,Entire home/apt,1 bath,"$1,657.00",t,2024-09-28,2023-08-06,2024-07-31,no reviews,f,925944564262538568,295436773,1.0,1.0,3.0,1.0,2.0,3.0,1.0,21.0,1.0,1.0,21.0,21.0,1.0,21.0,0,0,18.0,10.0,0.0,4.72,4.83,4.78,4.61,4.94,1.0,0.0,0.0,1.29
5542,2024-09-28,Silje,2014-03-06,"Oslo, Norway",within a few hours,100%,55%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,200.00",t,2024-09-28,2024-07-29,2024-07-29,no reviews,f,925993964352819334,12861513,2.0,2.0,4.0,1.0,2.0,2.0,2.0,14.0,2.0,2.0,14.0,14.0,2.0,14.0,1,11,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.48
5543,2024-09-28,Jagoda,2016-04-14,"Oslo, Norway",a few days or more,33%,38%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$829.00,t,2024-09-28,2023-07-30,2024-08-09,no reviews,f,925996466853937240,67235055,2.0,2.0,2.0,1.0,1.0,1.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,11,22,3.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.21
5544,2024-09-28,Jade-Celine,2014-10-16,Norway,a few days or more,0%,0%,f,t,f,Entire rental unit,Entire home/apt,1 bath,"$1,800.00",t,2024-09-28,never,no reviews,no reviews,f,926040519004329040,22598118,1.0,1.0,3.0,1.0,1.0,0.0,1.0,30.0,1.0,1.0,30.0,30.0,1.0,30.0,29,89,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,1.0,0.0,0.0,0.21
5545,2024-09-28,Mateusz,2015-09-18,"Oslo, Norway",within an hour,100%,100%,t,t,t,Entire rental unit,Entire home/apt,1.5 baths,"$3,054.00",t,2024-09-28,2023-07-12,2024-09-22,no reviews,f,926049320164697568,44486650,1.0,1.4,7.0,1.0,3.0,1.2,2.0,90.0,2.0,2.0,187.4,188.8,2.0,189.2,11,11,7.2,3.3,0.3,4.95,4.92,4.93,4.98,4.83,1.0,0.0,0.0,1.0
5546,2024-09-28,Bernt,2014-01-16,Norway,within an hour,100%,100%,f,t,t,Private room in rental unit,Private room,1.5 baths,$0.00,t,2024-09-28,2023-07-04,2024-08-04,no reviews,t,926094395148775968,11368126,1.3,1.4,1.0,1.0,0.0,0.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,0,0,12.0,4.0,0.0,4.58,4.67,4.83,4.75,4.42,1.0,0.0,0.0,0.79
5547,2024-09-28,Laura,2018-09-24,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire home,Entire home/apt,2 baths,"$2,400.00",t,2024-09-28,never,no reviews,no reviews,f,926170754121259410,217102435,1.0,2.0,6.0,1.0,3.0,1.2,2.1,20.0,5.0,5.0,187.4,188.8,5.0,189.2,0,21,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,1.0,0.0,0.0,0.79
5548,2024-09-28,Astrid,2022-02-17,"Oslo, Norway",within an hour,100%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$0.00,t,2024-09-28,2023-09-17,2024-07-29,no reviews,f,926201614533460198,445566418,1.0,1.0,2.0,1.0,1.0,0.0,3.0,365.0,3.0,3.0,187.4,188.8,3.0,189.2,0,0,5.0,4.0,0.0,4.8,5.0,4.6,5.0,4.6,1.0,0.0,0.0,0.4
5549,2024-09-28,Marthe & Mads,2012-02-01,"Oslo, Norway",within a few hours,100%,75%,f,t,t,Entire rental unit,Entire home/apt,2 baths,$0.00,t,2024-09-28,2024-06-28,2024-06-28,no reviews,f,926207539654581080,1684876,1.0,1.0,3.2,1.0,1.4,0.0,2.0,365.0,2.0,2.0,365.0,365.0,2.0,365.0,29,89,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.32
5550,2024-09-28,Marianne,2015-09-14,"Oslo, Norway",within an hour,100%,82%,t,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,200.00",t,2024-09-28,2023-08-02,2024-09-02,no reviews,f,926454001915718484,44145310,1.0,2.0,2.0,1.0,1.0,1.0,3.0,365.0,3.0,3.0,365.0,365.0,3.0,365.0,7,65,27.0,15.0,1.0,4.96,4.93,4.74,4.7,4.89,1.0,0.0,0.0,1.91
5551,2024-09-28,Marte,2018-06-19,"Oslo, Norway",within a few hours,100%,100%,f,t,f,Entire rental unit,Entire home/apt,1 bath,$0.00,t,2024-09-28,2023-07-30,2024-09-08,no reviews,f,926504858241329578,196647941,1.0,1.0,4.0,1.0,2.0,0.0,2.0,20.0,2.0,2.0,20.0,20.0,2.0,20.0,0,0,9.0,4.0,2.0,5.0,4.89,5.0,5.0,5.0,1.0,0.0,0.0,0.63
5552,2024-09-28,Adele,2013-04-03,"Oslo, Norway",within an hour,100%,44%,t,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,500.00",t,2024-09-28,2023-07-28,2024-05-31,no reviews,f,926546234280726794,5745403,2.0,1.4,5.0,1.0,2.0,3.0,4.0,20.0,4.0,5.0,20.0,20.0,4.3,20.0,30,90,18.0,12.0,0.0,4.67,4.61,4.5,4.72,4.39,1.0,0.0,0.0,1.26
5553,2024-09-28,Julianne,2015-07-21,"Oslo, Norway",within a few hours,100%,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$0.00,t,2024-09-28,2023-08-17,2023-10-02,no reviews,f,926581124855246720,39112317,1.0,1.0,2.0,1.0,1.0,0.0,2.0,7.0,1.0,1.0,7.0,7.0,1.0,7.0,0,0,4.0,1.0,0.0,5.0,5.0,5.0,4.0,5.0,1.0,0.0,0.0,0.29
5554,2024-09-28,Stian,2017-04-09,"Oslo, Norway",within an hour,100%,61%,t,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,060.00",t,2024-09-28,2023-07-12,2024-09-21,no reviews,f,926600800863277550,125004103,1.0,1.0,3.0,1.0,1.0,1.0,2.0,31.0,1.0,1.0,31.0,31.0,1.0,31.0,7,24,7.2,3.3,0.3,4.94,4.92,4.96,4.96,4.79,1.0,0.0,0.0,3.51
5555,2024-09-28,Sara Adalia,2023-07-02,10,within a day,100%,50%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,440.00",t,2024-09-28,never,no reviews,no reviews,f,926623461514926286,523223729,1.0,1.0,2.0,1.0,1.0,1.0,2.1,30.0,2.3,7.0,30.0,30.0,2.4,30.0,0,39,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,1.0,0.0,0.0,3.51
5556,2024-09-28,Erik,2018-04-04,"Oslo, Norway",within an hour,100%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$800.00,t,2024-09-28,2023-08-10,2024-09-01,no reviews,f,926624451751133012,182332122,1.0,1.0,2.0,1.0,1.0,1.0,2.0,21.0,2.0,3.0,21.0,21.0,3.0,21.0,0,0,3.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.22
5557,2024-09-28,Emil,2019-04-04,"Oslo, Norway",a few days or more,10%,7%,f,t,f,Entire rental unit,Entire home/apt,1.5 baths,"$1,029.00",t,2024-09-28,2023-08-02,2023-10-02,no reviews,f,926638981765388546,253235320,1.0,2.0,2.0,1.0,1.0,1.0,3.0,365.0,3.0,3.0,365.0,365.0,3.0,365.0,27,60,14.0,1.0,0.0,5.0,5.0,4.86,5.0,5.0,1.0,0.0,0.0,0.99
5558,2024-09-28,Magnus,2023-06-18,"Oslo, Norway",within an hour,100%,50%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$0.00,t,2024-09-28,2023-08-28,2024-02-03,no reviews,f,926642961354609942,520695794,1.0,1.0,3.0,1.0,1.0,0.0,3.0,365.0,3.0,3.0,365.0,365.0,3.0,365.0,0,0,3.0,1.0,0.0,4.67,4.67,5.0,5.0,5.0,1.0,0.0,0.0,0.23
5559,2024-09-28,Linn Silje,2018-08-23,"Oslo, Norway",within an hour,100%,62%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,200.00",t,2024-09-28,2023-09-11,2024-09-01,no reviews,f,926654157170783636,211367378,1.0,1.0,2.0,1.0,1.0,1.0,2.0,360.0,2.0,2.0,360.0,360.0,2.0,360.0,18,76,7.0,6.0,1.0,4.86,4.86,5.0,4.71,4.86,1.0,0.0,0.0,0.55
5560,2024-09-28,Kriszti,2012-05-06,"Oslo, Norway",within a day,50%,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,000.00",t,2024-09-28,never,no reviews,no reviews,f,926654737832349011,2306250,2.0,3.0,2.0,1.0,1.0,1.0,3.0,16.0,3.0,3.0,16.0,16.0,3.0,16.0,3,9,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,1.0,0.0,0.0,0.55
5561,2024-09-28,Eli,2019-10-03,"Oslo, Norway",within a day,100%,86%,t,t,f,Entire rental unit,Entire home/apt,1 bath,"$1,500.00",t,2024-09-28,2023-08-10,2024-08-24,no reviews,f,926659497867422984,299749284,1.0,1.0,4.0,1.0,2.0,3.0,2.0,14.0,2.0,2.0,14.0,14.0,2.0,14.0,0,18,13.0,7.0,0.0,5.0,5.0,4.77,4.92,4.77,1.0,0.0,0.0,0.94
5562,2024-09-28,Kristian,2016-06-14,10,within a day,50%,70%,t,t,t,Entire condo,Entire home/apt,1 bath,"$1,200.00",t,2024-09-28,2023-10-09,2024-07-22,no reviews,f,926678200686686190,77669630,1.0,1.0,4.0,1.0,1.0,1.0,2.0,365.0,2.0,2.0,365.0,365.0,2.0,365.0,4,64,13.0,13.0,0.0,4.92,4.92,4.62,4.85,5.0,1.0,0.0,0.0,1.1
5563,2024-09-28,Oistein J.,2016-01-21,"Oslo, Norway",within an hour,100%,95%,t,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,116.00",t,2024-09-28,2023-07-23,2024-07-19,no reviews,f,926704836878849909,55586402,2.0,2.0,3.0,1.0,2.0,2.0,3.0,365.0,2.0,3.0,365.0,365.0,3.0,365.0,3,3,15.0,11.0,0.0,4.93,4.93,4.8,4.8,4.93,1.0,0.0,0.0,1.04
